bz_integration,calculations_type,code,cutoff,element,exchange,k-point,property,smearing,state_equation,structure,value
No_tetra,allKp,DMol3,c6.0,Al,pbe,39,a0,therm0.001,Murn,fcc,4.03778
No_tetra,allKp,DMol3,c6.0,Al,pbe,41,a0,therm0.001,Murn,fcc,4.03825
No_tetra,allKp,DMol3,c6.0,Al,pbe,45,a0,therm0.001,Murn,fcc,4.03798
No_tetra,allKp,DMol3,c6.0,Al,pbe,47,a0,therm0.001,Murn,fcc,4.03808
No_tetra,allKp,DMol3,c6.0,Al,pbe,49,a0,therm0.001,Murn,fcc,4.03784
No_tetra,allKp,DMol3,c6.0,Al,pbe,51,a0,therm0.001,Murn,fcc,4.03813
No_tetra,allKp,DMol3,c6.0,Al,pbe,53,a0,therm0.001,Murn,fcc,4.03798
No_tetra,allKp,DMol3,c6.0,Al,pbe,55,a0,therm0.001,Murn,fcc,4.03803
No_tetra,allKp,DMol3,c6.0,Al,pbe,57,a0,therm0.001,Murn,fcc,4.03803
No_tetra,allKp,DMol3,c6.0,Al,pbe,59,a0,therm0.001,Murn,fcc,4.03792
No_tetra,allKp,DMol3,c5.0,Al,pw91,5,B,therm0.005,Murn,fcc,73.9855
No_tetra,allKp,DMol3,c5.0,Al,pw91,7,B,therm0.005,Murn,fcc,76.8912
No_tetra,allKp,DMol3,c5.0,Al,pw91,9,B,therm0.005,Murn,fcc,73.9013
No_tetra,allKp,DMol3,c5.0,Al,pw91,11,B,therm0.005,Murn,fcc,74.6739
No_tetra,allKp,DMol3,c5.0,Al,pw91,13,B,therm0.005,Murn,fcc,74.4565
No_tetra,allKp,DMol3,c5.0,Al,pw91,15,B,therm0.005,Murn,fcc,73.8095
No_tetra,allKp,DMol3,c5.0,Al,pw91,17,B,therm0.005,Murn,fcc,74.6445
No_tetra,allKp,DMol3,c5.0,Al,pw91,19,B,therm0.005,Murn,fcc,73.8863
No_tetra,allKp,DMol3,c5.0,Al,pw91,21,B,therm0.005,Murn,fcc,74.2666
No_tetra,allKp,DMol3,c5.0,Al,pw91,23,B,therm0.005,Murn,fcc,74.1491
No_tetra,allKp,DMol3,c5.0,Al,pw91,25,B,therm0.005,Murn,fcc,74.0854
No_tetra,allKp,DMol3,c5.0,Al,pw91,27,B,therm0.005,Murn,fcc,74.2429
No_tetra,allKp,DMol3,c5.0,Al,pw91,29,B,therm0.005,Murn,fcc,74.088
No_tetra,allKp,DMol3,c5.0,Al,pw91,31,B,therm0.005,Murn,fcc,74.1928
No_tetra,allKp,DMol3,c5.0,Al,pw91,33,B,therm0.005,Murn,fcc,74.1401
No_tetra,allKp,DMol3,c5.0,Al,pw91,35,B,therm0.005,Murn,fcc,74.1367
No_tetra,allKp,DMol3,c5.0,Al,pw91,37,B,therm0.005,Murn,fcc,74.1694
No_tetra,allKp,DMol3,c5.0,Al,pw91,39,B,therm0.005,Murn,fcc,74.1338
No_tetra,allKp,DMol3,c5.0,Al,pw91,41,B,therm0.005,Murn,fcc,74.1692
No_tetra,allKp,DMol3,c5.0,Al,pw91,43,B,therm0.005,Murn,fcc,74.1432
No_tetra,allKp,DMol3,c5.0,Al,pw91,45,B,therm0.005,Murn,fcc,74.1483
No_tetra,allKp,DMol3,c5.0,Al,pw91,47,B,therm0.005,Murn,fcc,74.1495
No_tetra,allKp,DMol3,c5.0,Al,pw91,49,B,therm0.005,Murn,fcc,74.1598
No_tetra,allKp,DMol3,c5.0,Al,pw91,51,B,therm0.005,Murn,fcc,74.1506
No_tetra,allKp,DMol3,c5.0,Al,pw91,53,B,therm0.005,Murn,fcc,74.1596
No_tetra,allKp,DMol3,c5.0,Al,pw91,55,B,therm0.005,Murn,fcc,74.1459
No_tetra,allKp,DMol3,c5.0,Al,pw91,57,B,therm0.005,Murn,fcc,74.1483
No_tetra,allKp,DMol3,c5.0,Al,pw91,59,B,therm0.005,Murn,fcc,74.1556
No_tetra,allKp,VASP,xxx,W,pw91,4,dB,smear0.050,Murn,bcc,4.380495
No_tetra,allKp,VASP,xxx,W,pw91,6,dB,smear0.050,Murn,bcc,4.328094
No_tetra,allKp,VASP,xxx,W,pw91,8,dB,smear0.050,Murn,bcc,2.410022
No_tetra,allKp,VASP,xxx,W,pw91,10,dB,smear0.050,Murn,bcc,4.027279
No_tetra,allKp,VASP,xxx,W,pw91,12,dB,smear0.050,Murn,bcc,3.632338
No_tetra,allKp,VASP,xxx,W,pw91,14,dB,smear0.050,Murn,bcc,4.482823
No_tetra,allKp,VASP,xxx,W,pw91,16,dB,smear0.050,Murn,bcc,4.235315
No_tetra,allKp,VASP,xxx,W,pw91,18,dB,smear0.050,Murn,bcc,3.667229
No_tetra,allKp,VASP,xxx,W,pw91,20,dB,smear0.050,Murn,bcc,4.061972
No_tetra,allKp,VASP,xxx,W,pw91,22,dB,smear0.050,Murn,bcc,3.998916
No_tetra,allKp,VASP,xxx,W,pw91,24,dB,smear0.050,Murn,bcc,4.348216
No_tetra,allKp,VASP,xxx,W,pw91,26,dB,smear0.050,Murn,bcc,3.608609
No_tetra,allKp,VASP,xxx,W,pw91,28,dB,smear0.050,Murn,bcc,4.282659
No_tetra,allKp,VASP,xxx,W,pw91,30,dB,smear0.050,Murn,bcc,4.07458
No_tetra,allKp,VASP,xxx,W,pw91,32,dB,smear0.050,Murn,bcc,4.185478
No_tetra,allKp,VASP,xxx,W,pw91,34,dB,smear0.050,Murn,bcc,4.273059
No_tetra,allKp,VASP,xxx,W,pw91,36,dB,smear0.050,Murn,bcc,4.147268
No_tetra,allKp,VASP,xxx,W,pw91,38,dB,smear0.050,Murn,bcc,4.127765
No_tetra,allKp,VASP,xxx,W,pw91,40,dB,smear0.050,Murn,bcc,4.278921
No_tetra,allKp,VASP,xxx,W,pw91,42,dB,smear0.050,Murn,bcc,4.117285
No_tetra,allKp,VASP,xxx,W,pw91,44,dB,smear0.050,Murn,bcc,4.159995
No_tetra,allKp,VASP,xxx,W,pw91,46,dB,smear0.050,Murn,bcc,4.212005
No_tetra,allKp,VASP,xxx,W,pw91,48,dB,smear0.050,Murn,bcc,4.059819
No_tetra,allKp,VASP,xxx,W,pw91,50,dB,smear0.050,Murn,bcc,4.243718
No_tetra,allKp,VASP,xxx,W,pw91,52,dB,smear0.050,Murn,bcc,4.31283
No_tetra,allKp,VASP,xxx,W,pw91,54,dB,smear0.050,Murn,bcc,4.242418
No_tetra,allKp,VASP,xxx,W,pw91,56,dB,smear0.050,Murn,bcc,4.189375
No_tetra,allKp,VASP,xxx,W,pw91,58,dB,smear0.050,Murn,bcc,4.271065
No_tetra,allKp,VASP,xxx,W,pw91,60,dB,smear0.050,Murn,bcc,4.21552
No_tetra,allKp,VASP,xxx,W,pw91,62,dB,smear0.050,Murn,bcc,4.248072
No_tetra,allKp,VASP,xxx,W,pw91,64,dB,smear0.050,Murn,bcc,4.330679
No_tetra,allKp,VASP,xxx,W,pw91,66,dB,smear0.050,Murn,bcc,4.168975
No_tetra,allKp,VASP,xxx,W,pw91,68,dB,smear0.050,Murn,bcc,4.230012
No_tetra,allKp,VASP,xxx,W,pw91,70,dB,smear0.050,Murn,bcc,4.26921
No_tetra,allKp,DMol3,c5.5,W,vwn,9,dB,Fermi,Murn,bcc,3.5177
No_tetra,allKp,DMol3,c5.5,W,vwn,11,dB,Fermi,Murn,bcc,4.2073
No_tetra,allKp,DMol3,c5.5,W,vwn,13,dB,Fermi,Murn,bcc,4.0584
No_tetra,allKp,DMol3,c5.5,W,vwn,15,dB,Fermi,Murn,bcc,3.8632
No_tetra,allKp,DMol3,c5.5,W,vwn,17,dB,Fermi,Murn,bcc,4.2182
No_tetra,allKp,DMol3,c5.5,W,vwn,19,dB,Fermi,Murn,bcc,4.1313
No_tetra,allKp,DMol3,c5.5,W,vwn,21,dB,Fermi,Murn,bcc,4.0366
No_tetra,allKp,DMol3,c5.5,W,vwn,23,dB,Fermi,Murn,bcc,4.0341
No_tetra,allKp,DMol3,c5.5,W,vwn,25,dB,Fermi,Murn,bcc,4.0758
No_tetra,allKp,DMol3,c5.5,W,vwn,27,dB,Fermi,Murn,bcc,4.1713
No_tetra,allKp,DMol3,c5.5,W,vwn,29,dB,Fermi,Murn,bcc,4.0962
No_tetra,allKp,DMol3,c5.5,W,vwn,31,dB,Fermi,Murn,bcc,4.0634
No_tetra,allKp,DMol3,c5.5,W,vwn,33,dB,Fermi,Murn,bcc,4.0625
No_tetra,allKp,DMol3,c5.5,W,vwn,35,dB,Fermi,Murn,bcc,4.0737
No_tetra,allKp,DMol3,c5.5,W,vwn,37,dB,Fermi,Murn,bcc,4.0971
No_tetra,allKp,DMol3,c5.5,W,vwn,39,dB,Fermi,Murn,bcc,4.0937
No_tetra,allKp,DMol3,c5.5,W,vwn,41,dB,Fermi,Murn,bcc,4.0768
No_tetra,allKp,DMol3,c5.5,W,vwn,43,dB,Fermi,Murn,bcc,4.0773
No_tetra,allKp,DMol3,c5.5,W,vwn,45,dB,Fermi,Murn,bcc,4.0681
No_tetra,allKp,DMol3,c5.5,W,vwn,47,dB,Fermi,Murn,bcc,4.0835
No_tetra,allKp,DMol3,c5.5,W,vwn,49,dB,Fermi,Murn,bcc,4.0918
No_tetra,allKp,DMol3,c5.5,W,vwn,51,dB,Fermi,Murn,bcc,4.0791
No_tetra,allKp,DMol3,c5.5,W,vwn,53,dB,Fermi,Murn,bcc,4.0731
No_tetra,allKp,DMol3,c5.5,W,vwn,55,dB,Fermi,Murn,bcc,4.0765
No_tetra,allKp,DMol3,c5.5,W,vwn,57,dB,Fermi,Murn,bcc,4.0855
No_tetra,allKp,DMol3,c4.5,Al,vwn,9,a0,therm0.001,Murn,fcc,3.99149
No_tetra,allKp,DMol3,c4.5,Al,vwn,13,a0,therm0.001,Murn,fcc,3.98162
No_tetra,allKp,DMol3,c4.5,Al,vwn,15,a0,therm0.001,Murn,fcc,3.98348
No_tetra,allKp,DMol3,c4.5,Al,vwn,17,a0,therm0.001,Murn,fcc,3.9832
No_tetra,allKp,DMol3,c4.5,Al,vwn,19,a0,therm0.001,Murn,fcc,3.98351
No_tetra,allKp,DMol3,c4.5,Al,vwn,21,a0,therm0.001,Murn,fcc,3.98567
No_tetra,allKp,DMol3,c4.5,Al,vwn,23,a0,therm0.001,Murn,fcc,3.98382
No_tetra,allKp,DMol3,c4.5,Al,vwn,25,a0,therm0.001,Murn,fcc,3.98424
No_tetra,allKp,DMol3,c4.5,Al,vwn,27,a0,therm0.001,Murn,fcc,3.9841
No_tetra,allKp,DMol3,c4.5,Al,vwn,31,a0,therm0.001,Murn,fcc,3.98464
No_tetra,allKp,DMol3,c4.5,Al,vwn,33,a0,therm0.001,Murn,fcc,3.98378
No_tetra,allKp,DMol3,c4.5,Al,vwn,35,a0,therm0.001,Murn,fcc,3.98415
No_tetra,allKp,DMol3,c4.5,Al,vwn,37,a0,therm0.001,Murn,fcc,3.98406
No_tetra,allKp,DMol3,c4.5,Al,vwn,39,a0,therm0.001,Murn,fcc,3.98387
No_tetra,allKp,DMol3,c4.5,Al,vwn,41,a0,therm0.001,Murn,fcc,3.98434
No_tetra,allKp,DMol3,c4.5,Al,vwn,43,a0,therm0.001,Murn,fcc,3.98388
No_tetra,allKp,DMol3,c4.5,Al,vwn,47,a0,therm0.001,Murn,fcc,3.98406
No_tetra,allKp,DMol3,c4.5,Al,vwn,49,a0,therm0.001,Murn,fcc,3.98392
No_tetra,allKp,DMol3,c4.5,Al,vwn,51,a0,therm0.001,Murn,fcc,3.9842
No_tetra,allKp,DMol3,c4.5,Al,vwn,53,a0,therm0.001,Murn,fcc,3.98399
No_tetra,allKp,DMol3,c4.5,Al,vwn,55,a0,therm0.001,Murn,fcc,3.98412
No_tetra,allKp,DMol3,c4.5,Al,vwn,57,a0,therm0.001,Murn,fcc,3.98403
No_tetra,allKp,DMol3,c4.5,Al,vwn,59,a0,therm0.001,Murn,fcc,3.984
No_tetra,allKp,DMol3,c5.5,W,pbe,9,a0,therm0.0025,Murn,bcc,3.19301
No_tetra,allKp,DMol3,c5.5,W,pbe,11,a0,therm0.0025,Murn,bcc,3.19378
No_tetra,allKp,DMol3,c5.5,W,pbe,13,a0,therm0.0025,Murn,bcc,3.19216
No_tetra,allKp,DMol3,c5.5,W,pbe,15,a0,therm0.0025,Murn,bcc,3.19367
No_tetra,allKp,DMol3,c5.5,W,pbe,17,a0,therm0.0025,Murn,bcc,3.19341
No_tetra,allKp,DMol3,c5.5,W,pbe,19,a0,therm0.0025,Murn,bcc,3.19295
No_tetra,allKp,DMol3,c5.5,W,pbe,21,a0,therm0.0025,Murn,bcc,3.19344
No_tetra,allKp,DMol3,c5.5,W,pbe,23,a0,therm0.0025,Murn,bcc,3.19303
No_tetra,allKp,DMol3,c5.5,W,pbe,27,a0,therm0.0025,Murn,bcc,3.19314
No_tetra,allKp,DMol3,c5.5,W,pbe,31,a0,therm0.0025,Murn,bcc,3.19321
No_tetra,allKp,DMol3,c5.5,W,pbe,35,a0,therm0.0025,Murn,bcc,3.19323
No_tetra,allKp,DMol3,c5.5,W,pbe,39,a0,therm0.0025,Murn,bcc,3.19323
No_tetra,allKp,DMol3,c5.5,W,pbe,41,a0,therm0.0025,Murn,bcc,3.19319
No_tetra,allKp,DMol3,c5.5,W,pbe,43,a0,therm0.0025,Murn,bcc,3.19323
No_tetra,allKp,DMol3,c5.5,W,pbe,49,a0,therm0.0025,Murn,bcc,3.19321
No_tetra,allKp,DMol3,c5.5,W,pbe,57,a0,therm0.0025,Murn,bcc,3.19321
No_tetra,allKp,DMol3,c5.5,W,pbe,59,a0,therm0.0025,Murn,bcc,3.1932
No_tetra,allKp,DMol3,c5.5,Al,pwc,5,dB,therm0.001,Murn,fcc,2.0907
No_tetra,allKp,DMol3,c5.5,Al,pwc,7,dB,therm0.001,Murn,fcc,5.0149
No_tetra,allKp,DMol3,c5.5,Al,pwc,9,dB,therm0.001,Murn,fcc,3.5322
No_tetra,allKp,DMol3,c5.5,Al,pwc,11,dB,therm0.001,Murn,fcc,4.161
No_tetra,allKp,DMol3,c5.5,Al,pwc,13,dB,therm0.001,Murn,fcc,4.7347
No_tetra,allKp,DMol3,c5.5,Al,pwc,15,dB,therm0.001,Murn,fcc,4.7195
No_tetra,allKp,DMol3,c5.5,Al,pwc,17,dB,therm0.001,Murn,fcc,4.6592
No_tetra,allKp,DMol3,c5.5,Al,pwc,19,dB,therm0.001,Murn,fcc,4.6062
No_tetra,allKp,DMol3,c5.5,Al,pwc,21,dB,therm0.001,Murn,fcc,4.4051
No_tetra,allKp,DMol3,c5.5,Al,pwc,23,dB,therm0.001,Murn,fcc,4.5051
No_tetra,allKp,DMol3,c5.5,Al,pwc,25,dB,therm0.001,Murn,fcc,4.4622
No_tetra,allKp,DMol3,c5.5,Al,pwc,27,dB,therm0.001,Murn,fcc,4.5207
No_tetra,allKp,DMol3,c5.5,Al,pwc,29,dB,therm0.001,Murn,fcc,4.5189
No_tetra,allKp,DMol3,c5.5,Al,pwc,31,dB,therm0.001,Murn,fcc,4.4719
No_tetra,allKp,DMol3,c5.5,Al,pwc,33,dB,therm0.001,Murn,fcc,4.5225
No_tetra,allKp,DMol3,c5.5,Al,pwc,35,dB,therm0.001,Murn,fcc,4.5288
No_tetra,allKp,DMol3,c5.5,Al,pwc,37,dB,therm0.001,Murn,fcc,4.5182
No_tetra,allKp,DMol3,c5.5,Al,pwc,41,dB,therm0.001,Murn,fcc,4.4743
No_tetra,allKp,DMol3,c5.5,Al,pwc,43,dB,therm0.001,Murn,fcc,4.5336
No_tetra,allKp,DMol3,c5.5,Al,pwc,45,dB,therm0.001,Murn,fcc,4.5106
No_tetra,allKp,DMol3,c5.5,Al,pwc,47,dB,therm0.001,Murn,fcc,4.5114
No_tetra,allKp,DMol3,c5.5,Al,pwc,49,dB,therm0.001,Murn,fcc,4.5516
No_tetra,allKp,DMol3,c5.5,Al,pwc,51,dB,therm0.001,Murn,fcc,4.4919
No_tetra,allKp,DMol3,c5.5,Al,pwc,53,dB,therm0.001,Murn,fcc,4.5301
No_tetra,allKp,DMol3,c5.5,Al,pwc,55,dB,therm0.001,Murn,fcc,4.5153
No_tetra,allKp,DMol3,c5.5,Al,pwc,57,dB,therm0.001,Murn,fcc,4.524
No_tetra,allKp,DMol3,c5.5,Al,pwc,59,dB,therm0.001,Murn,fcc,4.5311
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,5,dB,therm0.001,Murn,fcc,3.3412
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,7,dB,therm0.001,Murn,fcc,5.5617
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,9,dB,therm0.001,Murn,fcc,3.7774
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,11,dB,therm0.001,Murn,fcc,4.4104
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,13,dB,therm0.001,Murn,fcc,4.977
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,15,dB,therm0.001,Murn,fcc,5.105
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,17,dB,therm0.001,Murn,fcc,4.9565
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,19,dB,therm0.001,Murn,fcc,4.821
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,21,dB,therm0.001,Murn,fcc,4.6125
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,23,dB,therm0.001,Murn,fcc,4.8089
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,25,dB,therm0.001,Murn,fcc,4.8072
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,27,dB,therm0.001,Murn,fcc,4.8841
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,29,dB,therm0.001,Murn,fcc,4.7963
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,31,dB,therm0.001,Murn,fcc,4.8193
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,33,dB,therm0.001,Murn,fcc,4.8153
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,35,dB,therm0.001,Murn,fcc,4.8546
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,37,dB,therm0.001,Murn,fcc,4.8201
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,39,dB,therm0.001,Murn,fcc,4.8495
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,41,dB,therm0.001,Murn,fcc,4.7943
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,43,dB,therm0.001,Murn,fcc,4.8173
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,45,dB,therm0.001,Murn,fcc,4.8412
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,47,dB,therm0.001,Murn,fcc,4.8116
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,49,dB,therm0.001,Murn,fcc,4.8602
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,51,dB,therm0.001,Murn,fcc,4.808
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,53,dB,therm0.001,Murn,fcc,4.8274
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,55,dB,therm0.001,Murn,fcc,4.8304
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,57,dB,therm0.001,Murn,fcc,4.8229
No_tetra,allKp,DMol3,c6.0,Al,vwnbp,59,dB,therm0.001,Murn,fcc,4.841
No_tetra,allKp,DMol3,c6.0,W,blyp,9,a0,therm0.0075,Murn,bcc,3.22936
No_tetra,allKp,DMol3,c6.0,W,blyp,11,a0,therm0.0075,Murn,bcc,3.23138
No_tetra,allKp,DMol3,c6.0,W,blyp,13,a0,therm0.0075,Murn,bcc,3.22997
No_tetra,allKp,DMol3,c6.0,W,blyp,15,a0,therm0.0075,Murn,bcc,3.23065
No_tetra,allKp,DMol3,c6.0,W,blyp,17,a0,therm0.0075,Murn,bcc,3.23039
No_tetra,allKp,DMol3,c6.0,W,blyp,19,a0,therm0.0075,Murn,bcc,3.23038
No_tetra,allKp,DMol3,c6.0,W,blyp,21,a0,therm0.0075,Murn,bcc,3.23051
No_tetra,allKp,DMol3,c6.0,W,blyp,23,a0,therm0.0075,Murn,bcc,3.23037
No_tetra,allKp,DMol3,c6.0,W,blyp,25,a0,therm0.0075,Murn,bcc,3.23048
No_tetra,allKp,DMol3,c6.0,W,blyp,27,a0,therm0.0075,Murn,bcc,3.23041
No_tetra,allKp,DMol3,c6.0,W,blyp,29,a0,therm0.0075,Murn,bcc,3.23045
No_tetra,allKp,DMol3,c6.0,W,blyp,31,a0,therm0.0075,Murn,bcc,3.23043
No_tetra,allKp,DMol3,c6.0,W,blyp,33,a0,therm0.0075,Murn,bcc,3.23043
No_tetra,allKp,DMol3,c6.0,W,blyp,35,a0,therm0.0075,Murn,bcc,3.23044
No_tetra,allKp,DMol3,c6.0,W,blyp,37,a0,therm0.0075,Murn,bcc,3.23043
No_tetra,allKp,DMol3,c6.0,W,blyp,39,a0,therm0.0075,Murn,bcc,3.23044
No_tetra,allKp,DMol3,c6.0,W,blyp,41,a0,therm0.0075,Murn,bcc,3.23043
No_tetra,allKp,DMol3,c6.0,W,blyp,43,a0,therm0.0075,Murn,bcc,3.23043
No_tetra,allKp,DMol3,c6.0,W,blyp,45,a0,therm0.0075,Murn,bcc,3.23043
No_tetra,allKp,DMol3,c6.0,W,blyp,47,a0,therm0.0075,Murn,bcc,3.23043
No_tetra,allKp,DMol3,c6.0,W,blyp,49,a0,therm0.0075,Murn,bcc,3.23043
No_tetra,allKp,DMol3,c6.0,W,blyp,51,a0,therm0.0075,Murn,bcc,3.23043
No_tetra,allKp,DMol3,c6.0,W,blyp,53,a0,therm0.0075,Murn,bcc,3.23043
No_tetra,allKp,DMol3,c6.0,W,blyp,55,a0,therm0.0075,Murn,bcc,3.23043
No_tetra,allKp,DMol3,c6.0,W,blyp,57,a0,therm0.0075,Murn,bcc,3.23043
No_tetra,allKp,DMol3,c6.0,W,blyp,59,a0,therm0.0075,Murn,bcc,3.23043
No_tetra,allKp,DMol3,c4.0,Al,blyp,5,a0,therm0.005,Murn,fcc,4.14609
No_tetra,allKp,DMol3,c4.0,Al,blyp,7,a0,therm0.005,Murn,fcc,4.10651
No_tetra,allKp,DMol3,c4.0,Al,blyp,9,a0,therm0.005,Murn,fcc,4.12367
No_tetra,allKp,DMol3,c4.0,Al,blyp,11,a0,therm0.005,Murn,fcc,4.11982
No_tetra,allKp,DMol3,c4.0,Al,blyp,13,a0,therm0.005,Murn,fcc,4.11872
No_tetra,allKp,DMol3,c4.0,Al,blyp,15,a0,therm0.005,Murn,fcc,4.12101
No_tetra,allKp,DMol3,c4.0,Al,blyp,17,a0,therm0.005,Murn,fcc,4.11854
No_tetra,allKp,DMol3,c4.0,Al,blyp,19,a0,therm0.005,Murn,fcc,4.12075
No_tetra,allKp,DMol3,c4.0,Al,blyp,21,a0,therm0.005,Murn,fcc,4.11983
No_tetra,allKp,DMol3,c4.0,Al,blyp,23,a0,therm0.005,Murn,fcc,4.12004
No_tetra,allKp,DMol3,c4.0,Al,blyp,25,a0,therm0.005,Murn,fcc,4.12008
No_tetra,allKp,DMol3,c4.0,Al,blyp,27,a0,therm0.005,Murn,fcc,4.11976
No_tetra,allKp,DMol3,c4.0,Al,blyp,29,a0,therm0.005,Murn,fcc,4.12013
No_tetra,allKp,DMol3,c4.0,Al,blyp,31,a0,therm0.005,Murn,fcc,4.11986
No_tetra,allKp,DMol3,c4.0,Al,blyp,33,a0,therm0.005,Murn,fcc,4.12001
No_tetra,allKp,DMol3,c4.0,Al,blyp,35,a0,therm0.005,Murn,fcc,4.12001
No_tetra,allKp,DMol3,c4.0,Al,blyp,37,a0,therm0.005,Murn,fcc,4.11995
No_tetra,allKp,DMol3,c4.0,Al,blyp,39,a0,therm0.005,Murn,fcc,4.12001
No_tetra,allKp,DMol3,c4.0,Al,blyp,41,a0,therm0.005,Murn,fcc,4.11997
No_tetra,allKp,DMol3,c4.0,Al,blyp,43,a0,therm0.005,Murn,fcc,4.11999
No_tetra,allKp,DMol3,c4.0,Al,blyp,45,a0,therm0.005,Murn,fcc,4.11997
No_tetra,allKp,DMol3,c4.0,Al,blyp,47,a0,therm0.005,Murn,fcc,4.11997
No_tetra,allKp,DMol3,c4.0,Al,blyp,49,a0,therm0.005,Murn,fcc,4.11999
No_tetra,allKp,DMol3,c4.0,Al,blyp,51,a0,therm0.005,Murn,fcc,4.11997
No_tetra,allKp,DMol3,c4.0,Al,blyp,53,a0,therm0.005,Murn,fcc,4.11997
No_tetra,allKp,DMol3,c4.0,Al,blyp,55,a0,therm0.005,Murn,fcc,4.11996
No_tetra,allKp,DMol3,c4.0,Al,blyp,57,a0,therm0.005,Murn,fcc,4.11996
No_tetra,allKp,DMol3,c4.0,Al,blyp,59,a0,therm0.005,Murn,fcc,4.11997
No_tetra,allKp,DMol3,c4.0,W,pwc,9,dB,therm0.0075,Murn,bcc,4.3732
No_tetra,allKp,DMol3,c4.0,W,pwc,11,dB,therm0.0075,Murn,bcc,4.378
No_tetra,allKp,DMol3,c4.0,W,pwc,13,dB,therm0.0075,Murn,bcc,4.3862
No_tetra,allKp,DMol3,c4.0,W,pwc,17,dB,therm0.0075,Murn,bcc,4.3793
No_tetra,allKp,DMol3,c4.0,W,pwc,19,dB,therm0.0075,Murn,bcc,4.3861
No_tetra,allKp,DMol3,c4.0,W,pwc,21,dB,therm0.0075,Murn,bcc,4.375
No_tetra,allKp,DMol3,c4.0,W,pwc,23,dB,therm0.0075,Murn,bcc,4.3788
No_tetra,allKp,DMol3,c4.0,W,pwc,25,dB,therm0.0075,Murn,bcc,4.3814
No_tetra,allKp,DMol3,c4.0,W,pwc,27,dB,therm0.0075,Murn,bcc,4.3812
No_tetra,allKp,DMol3,c4.0,W,pwc,31,dB,therm0.0075,Murn,bcc,4.3784
No_tetra,allKp,DMol3,c4.0,W,pwc,33,dB,therm0.0075,Murn,bcc,4.3806
No_tetra,allKp,DMol3,c4.0,W,pwc,35,dB,therm0.0075,Murn,bcc,4.3792
No_tetra,allKp,DMol3,c4.0,W,pwc,37,dB,therm0.0075,Murn,bcc,4.3804
No_tetra,allKp,DMol3,c4.0,W,pwc,39,dB,therm0.0075,Murn,bcc,4.38
No_tetra,allKp,DMol3,c4.0,W,pwc,41,dB,therm0.0075,Murn,bcc,4.3801
No_tetra,allKp,DMol3,c4.0,W,pwc,43,dB,therm0.0075,Murn,bcc,4.3794
No_tetra,allKp,DMol3,c4.0,W,pwc,45,dB,therm0.0075,Murn,bcc,4.3795
No_tetra,allKp,DMol3,c4.0,W,pwc,47,dB,therm0.0075,Murn,bcc,4.3791
No_tetra,allKp,DMol3,c4.0,W,pwc,49,dB,therm0.0075,Murn,bcc,4.3791
No_tetra,allKp,DMol3,c4.0,W,pwc,51,dB,therm0.0075,Murn,bcc,4.3791
No_tetra,allKp,DMol3,c4.0,W,pwc,53,dB,therm0.0075,Murn,bcc,4.3791
No_tetra,allKp,DMol3,c4.0,W,pwc,55,dB,therm0.0075,Murn,bcc,4.3791
No_tetra,allKp,DMol3,c4.0,W,pwc,57,dB,therm0.0075,Murn,bcc,4.3791
No_tetra,allKp,DMol3,c4.0,W,pwc,59,dB,therm0.0075,Murn,bcc,4.3791
No_tetra,allKp,VASP,xxx,W,lda,4,a0,smear0.800,Murn,bcc,3.090098
No_tetra,allKp,VASP,xxx,W,lda,6,a0,smear0.800,Murn,bcc,3.094646
No_tetra,allKp,VASP,xxx,W,lda,8,a0,smear0.800,Murn,bcc,3.097565
No_tetra,allKp,VASP,xxx,W,lda,10,a0,smear0.800,Murn,bcc,3.093862
No_tetra,allKp,VASP,xxx,W,lda,12,a0,smear0.800,Murn,bcc,3.096518
No_tetra,allKp,VASP,xxx,W,lda,14,a0,smear0.800,Murn,bcc,3.095585
